क्या आप अपना चेहरा धोते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱱ ᱯ ᱨᱮ ᱪᱮᱦᱨᱟ ᱰᱳᱛᱤ ᱛᱮᱜ
क्या आप अपना भोजन बनाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱱ ᱯ ᱨᱮ ᱡᱷᱚᱞ ᱫᱟᱦ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
क्या आप अपनी आँखों की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱥᱩᱞ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपनी किडनी की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱢᱟ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपनी दाढ़ी बनवाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱞᱞᱪ ᱦ ᱵ ᱛᱮᱜ
क्या आप अपनी दादी के कपड़े पहनते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱳᱰᱝ ᱩᱜ ᱠᱟ ᱠᱯᱫ़ᱮ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱛᱮᱜ
क्या आप अपनी नाक साफ करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱱᱟᱠ ᱥᱟᱯ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपनी नाखूनें काटते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱱ ᱷ ᱡᱨᱮ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
क्या आप अपनी पत्नी/पत्नी से प्यार करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱯ ᱢ ᱞᱡᱪᱡᱦᱞᱤᱧ ᱣ ᱨ ᱣ ᱞ ᱮᱝᱜᱮ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपनी पीठ धोते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱵᱟᱪᱟ ᱰᱳᱛᱤ ᱛᱮᱜ
क्या आप अपनी पोशाक रंगवाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱯᱟᱞᱚᱠ ᱨ ᱛᱮᱜ
क्या आप अपनी पोशाक स्वयं धोते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱯᱟᱞᱚᱠ ᱮᱧ ᱠᱞ ᱭ ᱰᱳᱛᱤ ᱛᱮᱜ
क्या आप अपनी बालें धोते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱰᱚᱨ ᱰᱳᱛᱤ ᱛᱮᱜ
क्या आप अपनी बाहों को धोते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱢᱮᱜ ᱠᱳ ᱰᱳᱛᱤ ᱛᱮᱜ
क्या आप अपने आप को सजाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱟᱯᱟ ᱠᱳ ᱦᱮᱡ ᱨᱮ ᱛᱮᱜ
क्या आप अपने कपड़े स्वयं सिलवाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱠᱯᱫ़ᱮ ᱮᱧ ᱠᱞ ᱭ ᱥᱞᱣᱟᱨ ᱛᱮᱜ
क्या आप अपने कानों की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱠᱟᱳᱞ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने गले की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱠᱦ ᱠᱢᱣᱞᱢᱞ ᱧᱨ ᱩᱧᱞᱞᱠᱞᱠᱡ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने चेहरे की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱪᱮᱦᱨᱟ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने जिगर की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱡᱤᱨᱟᱨ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने दाँत साफ करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱫᱟᱠ ᱥᱟᱯ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने दाँतों की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱫᱟᱠ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने दिल की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱠᱟᱠᱳ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने नाक की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱱᱟᱠ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने नाखूनों को संवारते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱱ ᱷ ᱡᱨᱮ ᱠᱳ ᱥᱞᱣᱟᱨ ᱛᱮᱜ
क्या आप अपने पति/पत्नी के साथ सहमत हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱮᱨᱟᱢ ᱠᱟ ᱥᱟᱛᱮ ᱡᱟᱥᱢᱤᱱ ᱛᱮᱜ
क्या आप अपने परिवार की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱜᱷᱚᱨ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने परिवार के लिए चिंतित हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱜᱷᱚᱨ ᱠᱟ ᱤᱥᱞᱤᱮ ᱪᱤᱱᱛᱟ ᱛᱮᱜ
क्या आप अपने परिवार के साथ करीब हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱜᱷᱚᱨ ᱠᱟ ᱥᱟᱛᱮ ᱠᱟᱨᱤ ᱛᱮᱜ
क्या आप अपने परिवार के साथ फिल्म देखते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱜᱷᱚᱨ ᱠᱟ ᱥᱟᱛᱮ ᱯ ᱳᱫ़ᱩ ᱨᱮ ᱛᱮᱜ
क्या आप अपने परिवार से संपर्क में रहते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱜᱷᱚᱨ ᱢ ᱞᱡᱪᱡᱦᱞᱤᱧ ᱣ ᱨ ᱣ ᱞ ᱥᱝᱯᱩᱨᱱ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने पास से कपड़े उपहार देते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱯᱟᱥ ᱢ ᱞᱡᱪᱡᱦᱞᱤᱧ ᱣ ᱨ ᱣ ᱞ ᱠᱯᱫ़ᱮ ᱦᱟᱨ ᱱᱞᱤ ᱳᱫ़ᱩ ᱨᱮ ᱛᱮᱜ
क्या आप अपने पेट की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱯᱮᱴ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने पैरों की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱯᱨᱥᱳᱝ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने पैरों को धोते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱯᱨᱥᱳᱝ ᱠᱳ ᱰᱳᱛᱤ ᱛᱮᱜ
क्या आप अपने फेफड़ों की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱛᱦᱮ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने बच्चों को एक अच्छी शिक्षा देना चाहते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱰᱦᱩᱤ ᱠᱳ ᱮ ᱠ ᱪ ᱲᱢᱰᱫ ᱭ ᱢᱢᱞᱛ ᱢᱛ ᱧᱞᱠᱞᱤ ᱢᱛ ᱞ ᱛ ᱠ ᱠᱦᱪ ᱧ ᱟ ᱛᱟ ᱧᱯ ᱠᱥ ᱞ ᱧᱪ ᱤ ᱥᱤᱠᱪᱟᱠ ᱫᱤ ᱨᱤᱜ ᱟᱭ ᱛᱮᱜ
क्या आप अपने बच्चों को खेल सिखाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱰᱦᱩᱤ ᱠᱳ ᱠᱟᱡ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
क्या आप अपने बाल कटवाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱰᱚᱨ ᱠ ᱛᱮᱜ
क्या आप अपने बाल संवारते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱰᱚᱨ ᱥᱞᱣᱟᱨ ᱛᱮᱜ
क्या आप अपने मस्तिष्क की देखभाल करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱵᱚᱞᱦᱚᱝ ᱠᱤ ᱳᱫ़ᱩ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने माता-पिता के साथ रहते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱢ ᱠᱟ ᱥᱟᱛᱮ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने शिक्षा के लिए कर्ज लिए हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱥᱤᱠᱪᱟᱠ ᱠᱟ ᱤᱥᱞᱤᱮ ᱠᱚᱨᱢ ᱤᱥᱞᱤᱮ ᱛᱮᱜ
क्या आप अपने स्कूल की परीक्षा में अच्छे अंक लाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱥ ᱠ ᱞ ᱠᱤ ᱯᱟᱨᱤᱠᱥᱟ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱵᱷᱟᱹᱜᱤ ᱠᱟᱹᱠᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
क्या आप अपने स्कूल के खेल दल में हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱥ ᱠ ᱞ ᱠᱟ ᱠᱟᱡ ᱯᱟᱦᱲᱟ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱛᱮᱜ
क्या आप अपने स्कूल के खेल में भाग लेते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱥ ᱠ ᱞ ᱠᱟ ᱠᱟᱡ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱠᱞ ᱳᱞ ᱭ ᱞ ᱠᱮᱣᱞ ᱠᱞ ᱦᱮᱱᱟ ᱨᱮ ᱛᱮᱜ
क्या आप अपने स्कूल को पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱥ ᱠ ᱞ ᱠᱳ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप अपने स्कूल/कॉलेज के समाचार पत्र में लिखते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱥ ᱠᱟ ᱥᱟᱢᱟᱪᱟᱨ ᱯ ᱦᱟ ᱨ ᱚ ᱫ ᱞ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱚᱥᱦᱤ ᱨᱮ ᱛᱮᱜ
क्या आप अपने हाथ धोते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱦᱟᱢ ᱰᱳᱛᱤ ᱛᱮᱜ
क्या आप आइसक्रीम पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱟᱭ ᱥ ᱠᱨ ᱤᱦ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप आरामदायक कपड़े पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱟᱳ ᱠᱯᱫ़ᱮ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप आहार पर हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱦᱟᱨ ᱱᱞᱤ ᱯᱨ ᱛᱮᱜ
क्या आप इत्र लगाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱞᱨᱠ ᱞᱞᱠ ᱣᱜ ᱢ ᱧᱞᱭᱮ ᱞ ᱞᱜᱟᱛᱟᱨ ᱛᱮᱜ
क्या आप एक अच्छे छात्र हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱮ ᱠ ᱪ ᱲᱢᱰᱫ ᱭ ᱢᱢᱞᱛ ᱢᱛ ᱧᱞᱠᱞᱤ ᱢᱛ ᱞ ᱛ ᱠ ᱠᱦᱪ ᱧ ᱵᱷᱟᱹᱜᱤ ᱪᱷᱟᱭ ᱛᱮᱜ
क्या आप एक छात्रवृत्ति पाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱮ ᱠ ᱪ ᱲᱢᱰᱫ ᱭ ᱢᱢᱞᱛ ᱢᱛ ᱧᱞᱠᱞᱤ ᱢᱛ ᱞ ᱛ ᱠ ᱠᱦᱪ ᱧ ᱪ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
क्या आप एक शोध छात्र हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱮ ᱠ ᱪ ᱲᱢᱰᱫ ᱭ ᱢᱢᱞᱛ ᱢᱛ ᱧᱞᱠᱞᱤ ᱢᱛ ᱞ ᱛ ᱠ ᱠᱦᱪ ᱧ ᱥ ᱪᱷᱟᱭ ᱛᱮᱜ
क्या आप एक स्वस्थ जीवन जीते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱮ ᱠ ᱪ ᱲᱢᱰᱫ ᱭ ᱢᱢᱞᱛ ᱢᱛ ᱧᱞᱠᱞᱤ ᱢᱛ ᱞ ᱛ ᱠ ᱠᱦᱪ ᱧ ᱥᱣᱥᱛ ᱡᱚᱥᱟ ᱪᱤᱛ ᱛᱮᱜ
क्या आप एक्शन फिल्में देखते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱮ ᱮᱠᱸ ᱪᱞᱪᱤᱫᱨᱸ ᱯᱥᱭᱮᱢ ᱾ ᱳᱫ़ᱩ ᱨᱮ ᱛᱮᱜ
क्या आप ऑनलाइन गेम खेलते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱱᱟᱱ ᱠᱦ ᱠᱢᱣᱞᱢᱞ ᱧᱨ ᱩᱧᱞᱞᱠᱞᱠᱡ ᱠᱟᱡ ᱛᱮᱜ
क्या आप ओलंपिक खेलों को देखते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱳ ᱠᱟᱡ ᱠᱳ ᱳᱫ़ᱩ ᱨᱮ ᱛᱮᱜ
क्या आप औपचारिक कपड़े पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱯᱟᱨᱠ ᱠᱯᱫ़ᱮ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप कभी किसी स्पोर्ट्स दुर्घटना में घायल हुए हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱵᱤ ᱠᱧᱱ ᱞᱤ ᱠᱤ ᱥᱪᱠᱮᱨᱮᱧᱜ ᱤ ᱰᱩᱯᱴᱴᱟ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱡ ᱡ ᱯᱟᱞ ᱦ ᱛᱮᱜ
क्या आप कमल पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱚᱸᱡ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप काले रंग की पोशाक पहनते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱚᱰᱞ ᱥᱭᱟᱢ ᱨᱮ ᱤᱧ ᱠᱤ ᱯᱟᱞᱚᱠ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱛᱮᱜ
क्या आप किताबें पढ़ते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱩᱠᱤ ᱞ ᱚᱫ़ᱨᱟᱱ ᱨᱮ ᱛᱮᱜ
क्या आप किसी को अपनी यात्रा की तस्वीरें दिखाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱧᱱ ᱞᱤ ᱠᱤ ᱠᱳ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱭᱟᱴᱨᱟ ᱠᱤ ᱞᱪᱞᱦ ᱠᱳᱞᱚᱧ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
क्या आप किसी खेल को प्रतिभा विकास केंद्र जाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱧᱱ ᱞᱤ ᱠᱤ ᱠᱟᱡ ᱠᱳ ᱯᱨᱤᱭᱟ ᱪ ᱞ ᱫᱪ ᱣ ᱠᱡ ᱣᱪ ᱩ ᱵᱩᱠᱛᱮ ᱦᱮᱡ ᱨᱮ ᱛᱮᱜ
क्या आप किसी खेल क्लब के सदस्य हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱧᱱ ᱞᱤ ᱠᱤ ᱠᱟᱡ ᱮᱠᱥᱞ ᱠᱟ ᱥᱵᱭ ᱛᱮᱜ
क्या आप किसी जिम में सदस्य हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱧᱱ ᱞᱤ ᱠᱤ ᱪ ᱨ ᱡ ᱠ ᱞ ᱰ ᱪᱟᱞ ᱥᱟ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱥᱵᱭ ᱛᱮᱜ
क्या आप किसी टीम में खेलते हैं या अकेले?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱧᱱ ᱞᱤ ᱠᱤ ᱴ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱠᱟᱡ ᱛᱮᱜ ᱭᱟ ᱠᱷᱟᱲᱢ
क्या आप किसी प्रशिक्षक के अंतर्गत खेल सीख रहे हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱧᱱ ᱞᱤ ᱠᱤ ᱥᱤᱠᱪᱟᱠ ᱠᱟ ᱚᱝᱛᱨᱜᱛ ᱠᱟᱡ ᱪᱤᱠ ᱦᱮ ᱛᱮᱜ
क्या आप कुकीज़ पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱩ ᱠᱤᱭ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप केक पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱮᱠ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप कॉफी पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱟᱯᱷᱤ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप कॉमेडी देखना पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠ ᱳᱫ़ᱩ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप कोई वाद्य यंत्र बजाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱡ ᱧ ᱧᱮᱞ ᱪ ᱚᱧ ᱛ ᱧ ᱠᱟᱠ ᱣᱟᱨᱟ ᱭᱟᱴᱨᱟ ᱦᱮᱡ ᱨᱮ ᱛᱮᱜ
क्या आप कोई विटामिन लेते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱡ ᱧ ᱧᱮᱞ ᱪ ᱚᱧ ᱛ ᱧ ᱠᱟᱠ ᱣ ᱦᱮᱱᱟ ᱨᱮ ᱛᱮᱜ
क्या आप क्रिकेट खेलते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱟᱨ ᱠᱟᱡ ᱛᱮᱜ
क्या आप खड़े होकर काम करना पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱯᱫ़ᱮ ᱴᱳᱠᱨᱤ ᱠᱟᱹᱢᱤ ᱡᱳᱛ ᱨ ᱟᱧ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप खाना खाएंगे?,ᱠᱤᱸ ᱫᱣᱸ ᱠᱷᱟᱫᱤᱥᱭᱥᱤ ?
क्या आप खाना बनाना जानते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱥᱟ ᱨ ᱞᱢ ᱵᱮᱱᱟᱣ ᱦᱮᱡ ᱨᱮ ᱛᱮᱜ
क्या आप खाने की पार्टी पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱣᱟᱨᱟ ᱠᱤ ᱯᱴᱴᱤ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप खुशी रखते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱨᱟᱹᱥᱠᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
क्या आप खेल कार्यक्रम देखते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱟᱡ ᱠ ᱳᱫ़ᱩ ᱨᱮ ᱛᱮᱜ
क्या आप गर्म मौसम पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱟᱰᱟ ᱢ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप गहने पहनते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱜᱦᱱᱮ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱛᱮᱜ
क्या आप गाइड के साथ यात्रा करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱜᱟᱫᱤ ᱠᱟ ᱥᱟᱛᱮ ᱭᱟᱴᱨᱟ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप गाना गाते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱚᱡᱚᱜ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
क्या आप गुलाब पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱜᱩᱞᱟᱵ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप घर का खाना पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱳᱨᱟᱜ ᱠᱟ ᱥᱟ ᱨ ᱞᱢ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
क्या आप घर पर औपचारिक कपड़े पहनते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱳᱨᱟᱜ ᱯᱨ ᱯᱟᱨᱠ ᱠᱯᱫ़ᱮ ᱢᱚᱵᱚᱧ ᱯ ᱨ ᱜᱩᱨ ᱛᱮᱜ
क्या आप घास पसंद करते हैं?,ᱪᱮᱰ ᱟᱯᱟ ᱠᱟᱶᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
